2023-08-09 16:25:35,049 - usb_get - WARNING	 - write_usb: 60	 - >>>>>>>>>>>>>>>>>>>>>>>>>
2023-08-09 16:25:35,049 - usb_get - WARNING	 - write_usb: 61	 - Тест в режиме эхо пройден
2023-08-09 16:25:35,058 - usb_get - WARNING	 - info_usb: 7	 - Device('/sys/devices/pci0000:00/0000:00:08.1/0000:03:00.3/usb1/1-4')
2023-08-09 16:25:35,059 - usb_get - WARNING	 - info_usb: 8	 - PRODUCT=67b/2303/300
2023-08-09 16:25:35,059 - usb_get - WARNING	 - info_usb: 9	 - ID_REVISION=0300
2023-08-09 16:25:35,059 - usb_get - ERROR	 - info_usb: 13	 - Тест не пройден, ID_REVISION не соответствует
2023-08-09 16:26:22,407 - usb_get - WARNING	 - write_usb: 59	 - >>>>>>>>>>>>>>>>>>>>>>>>>
2023-08-09 16:26:22,407 - usb_get - WARNING	 - write_usb: 60	 - >>>>>>>>>>>>>>>>>>>>>>>>>
2023-08-09 16:26:22,407 - usb_get - WARNING	 - write_usb: 61	 - Тест в режиме эхо пройден
2023-08-09 16:26:22,417 - usb_get - WARNING	 - info_usb: 7	 - Device('/sys/devices/pci0000:00/0000:00:08.1/0000:03:00.3/usb1/1-4')
2023-08-09 16:26:22,417 - usb_get - WARNING	 - info_usb: 8	 - PRODUCT=67b/2303/400
2023-08-09 16:26:22,417 - usb_get - WARNING	 - info_usb: 9	 - ID_REVISION=0400
2023-08-09 16:26:22,418 - usb_get - WARNING	 - info_usb: 11	 - Тест пройден, ID_REVISION соответствует
2023-08-09 17:50:39,892 - usb_get - WARNING	 - write_usb: 59	 - >>>>>>>>>>>>>>>>>>>>>>>>>
2023-08-09 17:50:39,892 - usb_get - WARNING	 - write_usb: 60	 - >>>>>>>>>>>>>>>>>>>>>>>>>
2023-08-09 17:50:39,892 - usb_get - WARNING	 - write_usb: 61	 - Тест в режиме эхо пройден
2023-08-09 17:50:39,919 - usb_get - WARNING	 - info_usb: 7	 - Device('/sys/devices/pci0000:00/0000:00:08.1/0000:03:00.3/usb1/1-4')
2023-08-09 17:50:39,920 - usb_get - WARNING	 - info_usb: 8	 - PRODUCT=67b/2303/400
2023-08-09 17:50:39,920 - usb_get - WARNING	 - info_usb: 9	 - ID_REVISION=0400
2023-08-09 17:50:39,920 - usb_get - WARNING	 - info_usb: 11	 - Тест пройден, ID_REVISION соответствует
2023-08-14 11:40:45,734 - usb_get - WARNING	 - write_usb: 59	 - >>>>>>>>>>>>>>>>>>>>>>>>>
2023-08-14 11:40:45,740 - usb_get - WARNING	 - write_usb: 60	 - >>>>>>>>>>>>>>>>>>>>>>>>>
2023-08-14 11:40:45,740 - usb_get - WARNING	 - write_usb: 61	 - Тест в режиме эхо пройден
2023-08-14 11:43:01,547 - usb_get - WARNING	 - write_usb: 59	 - >>>>>>>>>>>>>>>>>>>>>>>>>
2023-08-14 11:43:01,547 - usb_get - WARNING	 - write_usb: 60	 - >>>>>>>>>>>>>>>>>>>>>>>>>
2023-08-14 11:43:01,547 - usb_get - WARNING	 - write_usb: 61	 - Тест в режиме эхо пройден
2023-08-14 11:43:01,558 - usb_get - WARNING	 - info_usb: 7	 - Device('/sys/devices/pci0000:00/0000:00:08.1/0000:03:00.3/usb1/1-4')
2023-08-14 11:43:01,559 - usb_get - WARNING	 - info_usb: 8	 - PRODUCT=67b/2303/400
2023-08-14 11:43:01,559 - usb_get - WARNING	 - info_usb: 9	 - ID_REVISION=0400
2023-08-14 11:43:01,559 - usb_get - WARNING	 - info_usb: 11	 - Тест пройден, ID_REVISION соответствует
2023-08-15 15:31:09,441 - usb_get - WARNING	 - write_usb: 59	 - >>>>>>>>>>>>>>>>>>>>>>>>>
2023-08-15 15:31:09,442 - usb_get - WARNING	 - write_usb: 60	 - >>>>>>>>>>>>>>>>>>>>>>>>>
2023-08-15 15:31:09,442 - usb_get - WARNING	 - write_usb: 61	 - Тест в режиме эхо пройден
2023-08-15 15:31:09,469 - usb_get - WARNING	 - info_usb: 7	 - Device('/sys/devices/pci0000:00/0000:00:08.1/0000:03:00.3/usb1/1-4')
2023-08-15 15:31:09,469 - usb_get - WARNING	 - info_usb: 8	 - PRODUCT=67b/2303/400
2023-08-15 15:31:09,469 - usb_get - WARNING	 - info_usb: 9	 - ID_REVISION=0400
2023-08-15 15:31:09,470 - usb_get - WARNING	 - info_usb: 11	 - Тест пройден, ID_REVISION соответствует
